date,district,pm10,pm25,month,day,season,pm_grade
2019-10-14,관악구,41.74800604,24.92161929,10,14,autumn,normal
2019-10-14,광진구,36,17,10,14,autumn,normal
2019-10-14,구로구,31,10,10,14,autumn,normal
2019-10-14,금천구,33,16,10,14,autumn,normal
2019-10-14,노원구,31,18,10,14,autumn,normal
2019-10-14,도봉구,24,11,10,14,autumn,good
2019-10-14,동대문구,41.74800604,24.92161929,10,14,autumn,normal
2019-10-14,동작구,38,18,10,14,autumn,normal
2019-10-14,마포구,41.74800604,24.92161929,10,14,autumn,normal
2019-10-14,서대문구,34,12,10,14,autumn,normal
2019-10-14,서초구,31,12,10,14,autumn,normal
2019-10-14,성동구,33,15,10,14,autumn,normal
2019-10-14,성북구,42,16,10,14,autumn,normal
2019-10-14,송파구,31,15,10,14,autumn,normal
2019-10-14,양천구,44,18,10,14,autumn,normal
2019-10-14,영등포구,33,17,10,14,autumn,normal
2019-10-14,용산구,26,16,10,14,autumn,good
2019-10-14,은평구,32,15,10,14,autumn,normal
2019-10-14,종로구,31,17,10,14,autumn,normal
2019-10-14,중구,29,16,10,14,autumn,good
2019-10-14,중랑구,41.74800604,24.92161929,10,14,autumn,normal
2019-10-13,강남구,22,9,10,13,autumn,good
2019-10-13,강동구,22,10,10,13,autumn,good
2019-10-13,강북구,24,10,10,13,autumn,good
2019-10-13,강서구,24,12,10,13,autumn,good
2019-10-13,관악구,41.74800604,24.92161929,10,13,autumn,normal
2019-10-13,광진구,22,12,10,13,autumn,good
2019-10-13,구로구,18,4,10,13,autumn,good
2019-10-13,금천구,20,10,10,13,autumn,good
2019-10-13,노원구,17,9,10,13,autumn,good
2019-10-13,도봉구,15,7,10,13,autumn,good
2019-10-13,동대문구,41.74800604,24.92161929,10,13,autumn,normal
2019-10-13,동작구,22,11,10,13,autumn,good
2019-10-13,마포구,41.74800604,24.92161929,10,13,autumn,normal
2019-10-13,서대문구,18,6,10,13,autumn,good
2019-10-13,서초구,16,7,10,13,autumn,good
2019-10-13,성동구,17,9,10,13,autumn,good
2019-10-13,성북구,27,7,10,13,autumn,good
2019-10-13,송파구,18,8,10,13,autumn,good
2019-10-13,양천구,25,11,10,13,autumn,good
2019-10-13,영등포구,17,11,10,13,autumn,good
2019-10-13,용산구,14,8,10,13,autumn,good
2019-10-13,은평구,19,10,10,13,autumn,good
2019-10-13,종로구,19,10,10,13,autumn,good
2019-10-13,중구,18,10,10,13,autumn,good
2019-10-13,중랑구,41.74800604,24.92161929,10,13,autumn,normal
2019-10-12,강남구,27,11,10,12,autumn,good
2019-10-12,강동구,26,14,10,12,autumn,good
2019-10-12,강북구,30,13,10,12,autumn,good
2019-10-12,강서구,26,13,10,12,autumn,good
2019-10-12,관악구,41.74800604,24.92161929,10,12,autumn,normal
2019-10-12,광진구,27,13,10,12,autumn,good
2019-10-12,구로구,20,5,10,12,autumn,good
2019-10-12,금천구,23,12,10,12,autumn,good
2019-10-12,노원구,23,14,10,12,autumn,good
2019-10-12,도봉구,18,8,10,12,autumn,good
2019-10-12,동대문구,41.74800604,24.92161929,10,12,autumn,normal
2019-10-12,동작구,28,13,10,12,autumn,good
2019-10-12,마포구,41.74800604,24.92161929,10,12,autumn,normal
2019-10-12,서대문구,22,8,10,12,autumn,good
2019-10-12,서초구,23,8,10,12,autumn,good
2019-10-12,성동구,23,11,10,12,autumn,good
2019-10-12,성북구,34,10,10,12,autumn,normal
2019-10-12,송파구,25,11,10,12,autumn,good
2019-10-12,양천구,29,12,10,12,autumn,good
2019-10-12,영등포구,20,12,10,12,autumn,good
2019-10-12,용산구,17,10,10,12,autumn,good
2019-10-12,은평구,23,12,10,12,autumn,good
2019-10-12,종로구,22,12,10,12,autumn,good
2019-10-12,중구,21,12,10,12,autumn,good
2019-10-12,중랑구,41.74800604,24.92161929,10,12,autumn,normal
2019-10-11,강남구,36,18,10,11,autumn,normal
2019-10-11,강동구,33,21,10,11,autumn,normal
2019-10-11,강북구,43,24,10,11,autumn,normal
2019-10-11,강서구,46,22,10,11,autumn,normal
2019-10-11,관악구,41.74800604,24.92161929,10,11,autumn,normal
2019-10-11,광진구,38,21,10,11,autumn,normal
2019-10-11,구로구,32,12,10,11,autumn,normal
2019-10-11,금천구,31,18,10,11,autumn,normal
2019-10-11,노원구,32,22,10,11,autumn,normal
2019-10-11,도봉구,32,18,10,11,autumn,normal
2019-10-11,동대문구,41.74800604,24.92161929,10,11,autumn,normal
2019-10-11,동작구,36,21,10,11,autumn,normal
2019-10-11,마포구,41.74800604,24.92161929,10,11,autumn,normal
2019-10-11,서대문구,35,16,10,11,autumn,normal
2019-10-11,서초구,31,15,10,11,autumn,normal
2019-10-11,성동구,33,17,10,11,autumn,normal
2019-10-11,성북구,48,17,10,11,autumn,normal
2019-10-11,송파구,30,18,10,11,autumn,good
2019-10-11,양천구,42,22,10,11,autumn,normal
2019-10-11,영등포구,33,21,10,11,autumn,normal
2019-10-11,용산구,25,19,10,11,autumn,good
2019-10-11,은평구,33,20,10,11,autumn,normal
2019-10-11,종로구,31,20,10,11,autumn,normal
2019-10-11,중구,31,20,10,11,autumn,normal
2019-10-11,중랑구,41.74800604,24.92161929,10,11,autumn,normal
2019-10-10,강남구,33,14,10,10,autumn,normal
2019-10-10,강동구,37,17,10,10,autumn,normal
2019-10-10,강북구,27,13,10,10,autumn,good
2019-10-10,강서구,33,15,10,10,autumn,normal
2019-10-10,관악구,41.74800604,24.92161929,10,10,autumn,normal
2019-10-10,광진구,33,16,10,10,autumn,normal
2019-10-10,구로구,27,8,10,10,autumn,good
2019-10-10,금천구,27,15,10,10,autumn,good
2019-10-10,노원구,28,18,10,10,autumn,good
2019-10-10,도봉구,25,13,10,10,autumn,good
2019-10-10,동대문구,41.74800604,24.92161929,10,10,autumn,normal
2019-10-10,동작구,32,17,10,10,autumn,normal
2019-10-10,마포구,41.74800604,24.92161929,10,10,autumn,normal
2019-10-10,서대문구,30,12,10,10,autumn,good
2019-10-10,서초구,28,12,10,10,autumn,good
2019-10-10,성동구,30,14,10,10,autumn,good
2019-10-10,성북구,42,15,10,10,autumn,normal
2019-10-10,송파구,29,15,10,10,autumn,good
2019-10-10,양천구,36,16,10,10,autumn,normal
2019-10-10,영등포구,29,16,10,10,autumn,good
2019-10-10,용산구,22,14,10,10,autumn,good
2019-10-10,은평구,29,14,10,10,autumn,good
2019-10-10,종로구,29,17,10,10,autumn,good
2019-10-10,중구,26,14,10,10,autumn,good
2019-10-10,중랑구,41.74800604,24.92161929,10,10,autumn,normal
2019-10-09,강남구,27,9,10,9,autumn,good
2019-10-09,강동구,30,13,10,9,autumn,good
2019-10-09,강북구,29,10,10,9,autumn,good
2019-10-09,강서구,27,10,10,9,autumn,good
2019-10-09,관악구,41.74800604,24.92161929,10,9,autumn,normal
2019-10-09,광진구,30,13,10,9,autumn,good
2019-10-09,구로구,21,5,10,9,autumn,good
2019-10-09,금천구,23,11,10,9,autumn,good
2019-10-09,노원구,23,10,10,9,autumn,good
2019-10-09,도봉구,12,4,10,9,autumn,good
2019-10-09,동대문구,41.74800604,24.92161929,10,9,autumn,normal
2019-10-09,동작구,27,9,10,9,autumn,good
2019-10-09,마포구,41.74800604,24.92161929,10,9,autumn,normal
2019-10-09,서대문구,22,6,10,9,autumn,good
2019-10-09,서초구,20,8,10,9,autumn,good
2019-10-09,성동구,25,11,10,9,autumn,good
2019-10-09,성북구,31,8,10,9,autumn,normal
2019-10-09,송파구,22,9,10,9,autumn,good
2019-10-09,양천구,28,10,10,9,autumn,good
2019-10-09,영등포구,24,13,10,9,autumn,good
2019-10-09,용산구,17,9,10,9,autumn,good
2019-10-09,은평구,21,10,10,9,autumn,good
2019-10-09,종로구,23,11,10,9,autumn,good
2019-10-09,중구,20,9,10,9,autumn,good
2019-10-09,중랑구,41.74800604,24.92161929,10,9,autumn,normal
2019-10-08,강남구,24,9,10,8,autumn,good
2019-10-08,강동구,25,10,10,8,autumn,good
2019-10-08,강북구,27,10,10,8,autumn,good
2019-10-08,강서구,22,10,10,8,autumn,good
2019-10-08,관악구,41.74800604,24.92161929,10,8,autumn,normal
2019-10-08,광진구,27,13,10,8,autumn,good
2019-10-08,구로구,20,6,10,8,autumn,good
2019-10-08,금천구,41.74800604,24.92161929,10,8,autumn,normal
2019-10-08,노원구,13,6,10,8,autumn,good
2019-10-08,도봉구,17,7,10,8,autumn,good
2019-10-08,동대문구,41.74800604,24.92161929,10,8,autumn,normal
2019-10-08,동작구,27,11,10,8,autumn,good
2019-10-08,마포구,41.74800604,24.92161929,10,8,autumn,normal
2019-10-08,서대문구,26,8,10,8,autumn,good
2019-10-08,서초구,20,8,10,8,autumn,good
2019-10-08,성동구,24,12,10,8,autumn,good
2019-10-08,성북구,32,10,10,8,autumn,normal
2019-10-08,송파구,24,11,10,8,autumn,good
2019-10-08,양천구,26,11,10,8,autumn,good
2019-10-08,영등포구,10,10,10,8,autumn,good
2019-10-08,용산구,17,8,10,8,autumn,good
2019-10-08,은평구,26,12,10,8,autumn,good
2019-10-08,종로구,21,10,10,8,autumn,good
2019-10-08,중구,20,8,10,8,autumn,good
2019-10-08,중랑구,41.74800604,24.92161929,10,8,autumn,normal
2019-10-07,강남구,13,7,10,7,autumn,good
2019-10-07,강동구,15,8,10,7,autumn,good
2019-10-07,강북구,13,6,10,7,autumn,good
2019-10-07,강서구,9,5,10,7,autumn,good
2019-10-07,관악구,41.74800604,24.92161929,10,7,autumn,normal
2019-10-07,광진구,11,9,10,7,autumn,good
2019-10-07,구로구,7,1,10,7,autumn,good
2019-10-07,금천구,11,6,10,7,autumn,good
2019-10-07,노원구,10,7,10,7,autumn,good
2019-10-07,도봉구,6,4,10,7,autumn,good
2019-10-07,동대문구,41.74800604,24.92161929,10,7,autumn,normal
2019-10-07,동작구,14,7,10,7,autumn,good
2019-10-07,마포구,41.74800604,24.92161929,10,7,autumn,normal
2019-10-07,서대문구,10,3,10,7,autumn,good
2019-10-07,서초구,6,4,10,7,autumn,good
2019-10-07,성동구,11,8,10,7,autumn,good
2019-10-07,성북구,17,6,10,7,autumn,good
2019-10-07,송파구,11,8,10,7,autumn,good
2019-10-07,양천구,13,7,10,7,autumn,good
2019-10-07,영등포구,11,10,10,7,autumn,good
2019-10-07,용산구,6,5,10,7,autumn,good
2019-10-07,은평구,12,8,10,7,autumn,good
2019-10-07,종로구,13,8,10,7,autumn,good
2019-10-07,중구,10,6,10,7,autumn,good
2019-10-07,중랑구,41.74800604,24.92161929,10,7,autumn,normal
2019-10-06,강남구,12,4,10,6,autumn,good
2019-10-06,강동구,13,6,10,6,autumn,good
2019-10-06,강북구,14,5,10,6,autumn,good
2019-10-06,강서구,10,5,10,6,autumn,good
2019-10-06,관악구,41.74800604,24.92161929,10,6,autumn,normal
2019-10-06,광진구,13,8,10,6,autumn,good
2019-10-06,구로구,7,1,10,6,autumn,good
2019-10-06,금천구,11,5,10,6,autumn,good
2019-10-06,노원구,11,6,10,6,autumn,good
2019-10-06,도봉구,7,3,10,6,autumn,good
2019-10-06,동대문구,41.74800604,24.92161929,10,6,autumn,normal
2019-10-06,동작구,16,6,10,6,autumn,good
2019-10-06,마포구,41.74800604,24.92161929,10,6,autumn,normal
2019-10-06,서대문구,13,3,10,6,autumn,good
2019-10-06,서초구,8,3,10,6,autumn,good
2019-10-06,성동구,9,5,10,6,autumn,good
2019-10-06,성북구,20,5,10,6,autumn,good
2019-10-06,송파구,12,5,10,6,autumn,good
2019-10-06,양천구,14,5,10,6,autumn,good
2019-10-06,영등포구,10,7,10,6,autumn,good
2019-10-06,용산구,6,3,10,6,autumn,good
2019-10-06,은평구,14,7,10,6,autumn,good
2019-10-06,종로구,11,6,10,6,autumn,good
2019-10-06,중구,11,5,10,6,autumn,good
2019-10-06,중랑구,41.74800604,24.92161929,10,6,autumn,normal
2019-10-05,강남구,41,20,10,5,autumn,normal
2019-10-05,강동구,35,25,10,5,autumn,normal
2019-10-05,강북구,48,28,10,5,autumn,normal
2019-10-05,강서구,36,21,10,5,autumn,normal
2019-10-05,관악구,41.74800604,24.92161929,10,5,autumn,normal
2019-10-05,광진구,44,24,10,5,autumn,normal
2019-10-05,구로구,30,13,10,5,autumn,good
2019-10-05,금천구,35,20,10,5,autumn,normal
2019-10-05,노원구,38,27,10,5,autumn,normal
2019-10-05,도봉구,34,21,10,5,autumn,normal
2019-10-05,동대문구,41.74800604,24.92161929,10,5,autumn,normal
2019-10-05,동작구,47,25,10,5,autumn,normal
2019-10-05,마포구,41.74800604,24.92161929,10,5,autumn,normal
2019-10-05,서대문구,41,17,10,5,autumn,normal
2019-10-05,서초구,31,17,10,5,autumn,normal
2019-10-05,성동구,34,19,10,5,autumn,normal
2019-10-05,성북구,53,21,10,5,autumn,normal
2019-10-05,송파구,36,22,10,5,autumn,normal
2019-10-05,양천구,42,21,10,5,autumn,normal
2019-10-05,영등포구,31,20,10,5,autumn,normal
2019-10-05,용산구,33,23,10,5,autumn,normal
2019-10-05,은평구,41,23,10,5,autumn,normal
2019-10-05,종로구,35,22,10,5,autumn,normal
2019-10-05,중구,35,20,10,5,autumn,normal
2019-10-05,중랑구,41.74800604,24.92161929,10,5,autumn,normal
2019-10-04,강남구,35,20,10,4,autumn,normal
2019-10-04,강동구,25,21,10,4,autumn,good
2019-10-04,강북구,35,21,10,4,autumn,normal
2019-10-04,강서구,21,14,10,4,autumn,good
2019-10-04,관악구,41.74800604,24.92161929,10,4,autumn,normal
2019-10-04,광진구,33,23,10,4,autumn,normal
2019-10-04,구로구,16,6,10,4,autumn,good
2019-10-04,금천구,14,9,10,4,autumn,good
2019-10-04,노원구,16,10,10,4,autumn,good
2019-10-04,도봉구,12,6,10,4,autumn,good
2019-10-04,동대문구,41.74800604,24.92161929,10,4,autumn,normal
2019-10-04,동작구,20,9,10,4,autumn,good
2019-10-04,마포구,41.74800604,24.92161929,10,4,autumn,normal
2019-10-04,서대문구,33,16,10,4,autumn,normal
2019-10-04,서초구,27,16,10,4,autumn,good
2019-10-04,성동구,10,9,10,4,autumn,good
2019-10-04,성북구,29,12,10,4,autumn,good
2019-10-04,송파구,27,19,10,4,autumn,good
2019-10-04,양천구,25,14,10,4,autumn,good
2019-10-04,영등포구,31,23,10,4,autumn,normal
2019-10-04,용산구,26,22,10,4,autumn,good
2019-10-04,은평구,36,23,10,4,autumn,normal
2019-10-04,종로구,28,21,10,4,autumn,good
2019-10-04,중구,27,18,10,4,autumn,good
2019-10-04,중랑구,41.74800604,24.92161929,10,4,autumn,normal
2019-10-03,강남구,8,4,10,3,autumn,good
2019-10-03,강동구,7,5,10,3,autumn,good
2019-10-03,강북구,9,4,10,3,autumn,good
2019-10-03,강서구,10,6,10,3,autumn,good
2019-10-03,관악구,41.74800604,24.92161929,10,3,autumn,normal
2019-10-03,광진구,10,9,10,3,autumn,good
2019-10-03,구로구,5,1,10,3,autumn,good
2019-10-03,금천구,9,5,10,3,autumn,good
2019-10-03,노원구,3,2,10,3,autumn,good
2019-10-03,도봉구,6,3,10,3,autumn,good
2019-10-03,동대문구,41.74800604,24.92161929,10,3,autumn,normal
2019-10-03,동작구,14,5,10,3,autumn,good
2019-10-03,마포구,41.74800604,24.92161929,10,3,autumn,normal
2019-10-03,서대문구,9,2,10,3,autumn,good
2019-10-03,서초구,6,3,10,3,autumn,good
2019-10-03,성동구,10,7,10,3,autumn,good
2019-10-03,성북구,17,4,10,3,autumn,good
2019-10-03,송파구,8,5,10,3,autumn,good
2019-10-03,양천구,12,6,10,3,autumn,good
2019-10-03,영등포구,8,7,10,3,autumn,good
2019-10-03,용산구,5,4,10,3,autumn,good
2019-10-03,은평구,11,7,10,3,autumn,good
2019-10-03,종로구,9,5,10,3,autumn,good
2019-10-03,중구,8,4,10,3,autumn,good
2019-10-03,중랑구,41.74800604,24.92161929,10,3,autumn,normal
2019-10-02,강남구,25,16,10,2,autumn,good
2019-10-02,강동구,18,17,10,2,autumn,good
2019-10-02,강북구,27,18,10,2,autumn,good
2019-10-02,강서구,37,22,10,2,autumn,normal
2019-10-02,관악구,41.74800604,24.92161929,10,2,autumn,normal
2019-10-02,광진구,28,18,10,2,autumn,good
2019-10-02,구로구,22,13,10,2,autumn,good
2019-10-02,금천구,16,12,10,2,autumn,good
2019-10-02,노원구,38,29,10,2,autumn,normal
2019-10-02,도봉구,20,14,10,2,autumn,good
2019-10-02,동대문구,41.74800604,24.92161929,10,2,autumn,normal
2019-10-02,동작구,24,9,10,2,autumn,good
2019-10-02,마포구,41.74800604,24.92161929,10,2,autumn,normal
2019-10-02,서대문구,20,11,10,2,autumn,good
2019-10-02,서초구,15,12,10,2,autumn,good
2019-10-02,성동구,21,15,10,2,autumn,good
2019-10-02,성북구,34,16,10,2,autumn,normal
2019-10-02,송파구,17,12,10,2,autumn,good
2019-10-02,양천구,26,17,10,2,autumn,good
2019-10-02,영등포구,32,22,10,2,autumn,normal
2019-10-02,용산구,25,22,10,2,autumn,good
2019-10-02,은평구,21,16,10,2,autumn,good
2019-10-02,종로구,22,17,10,2,autumn,good
2019-10-02,중구,22,16,10,2,autumn,good
2019-10-02,중랑구,41.74800604,24.92161929,10,2,autumn,normal
2019-10-01,강남구,45,28,10,1,autumn,normal
2019-10-01,강동구,34,30,10,1,autumn,normal
2019-10-01,강북구,56,38,10,1,autumn,normal
2019-10-01,강서구,57,38,10,1,autumn,normal
2019-10-01,관악구,41.74800604,24.92161929,10,1,autumn,normal
2019-10-01,광진구,43,29,10,1,autumn,normal
2019-10-01,구로구,39,23,10,1,autumn,normal
2019-10-01,금천구,46,34,10,1,autumn,normal
2019-10-01,노원구,52,42,10,1,autumn,normal
2019-10-01,도봉구,45,33,10,1,autumn,normal
2019-10-01,동대문구,41.74800604,24.92161929,10,1,autumn,normal
2019-10-01,동작구,57,29,10,1,autumn,normal
2019-10-01,마포구,41.74800604,24.92161929,10,1,autumn,normal
2019-10-01,서대문구,47,26,10,1,autumn,normal
2019-10-01,서초구,39,23,10,1,autumn,normal
2019-10-01,성동구,36,25,10,1,autumn,normal
2019-10-01,성북구,63,31,10,1,autumn,normal
2019-10-01,송파구,39,27,10,1,autumn,normal
2019-10-01,양천구,58,38,10,1,autumn,normal
2019-10-01,영등포구,50,33,10,1,autumn,normal
2019-10-01,용산구,34,32,10,1,autumn,normal
2019-10-01,은평구,54,39,10,1,autumn,normal
2019-10-01,종로구,43,32,10,1,autumn,normal
2019-10-01,중구,43,31,10,1,autumn,normal
2019-10-01,중랑구,41.74800604,24.92161929,10,1,autumn,normal
2019-09-30,강남구,57,34,9,30,autumn,normal
2019-09-30,강동구,42,35,9,30,autumn,normal
2019-09-30,강북구,57,36,9,30,autumn,normal
2019-09-30,강서구,48,31,9,30,autumn,normal
2019-09-30,관악구,41.74800604,24.92161929,9,30,autumn,normal
2019-09-30,광진구,54,35,9,30,autumn,normal
2019-09-30,구로구,55,30,9,30,autumn,normal
2019-09-30,금천구,49,34,9,30,autumn,normal
2019-09-30,노원구,42,32,9,30,autumn,normal
2019-09-30,도봉구,41,27,9,30,autumn,normal
2019-09-30,동대문구,41.74800604,24.92161929,9,30,autumn,normal
2019-09-30,동작구,41.74800604,24.92161929,9,30,autumn,normal
2019-09-30,마포구,41.74800604,24.92161929,9,30,autumn,normal
2019-09-30,서대문구,56,29,9,30,autumn,normal
2019-09-30,서초구,53,31,9,30,autumn,normal
2019-09-30,성동구,46,29,9,30,autumn,normal
2019-09-30,성북구,63,28,9,30,autumn,normal
2019-09-30,송파구,50,37,9,30,autumn,normal
2019-09-30,양천구,50,31,9,30,autumn,normal
2019-09-30,영등포구,50,35,9,30,autumn,normal
2019-09-30,용산구,45,39,9,30,autumn,normal
2019-09-30,은평구,56,36,9,30,autumn,normal
2019-09-30,종로구,47,35,9,30,autumn,normal
2019-09-30,중구,49,33,9,30,autumn,normal
2019-09-30,중랑구,41.74800604,24.92161929,9,30,autumn,normal
2019-09-29,강남구,43,26,9,29,autumn,normal
2019-09-29,강동구,36,32,9,29,autumn,normal
2019-09-29,강북구,45,29,9,29,autumn,normal
2019-09-29,강서구,42,29,9,29,autumn,normal
2019-09-29,관악구,41.74800604,24.92161929,9,29,autumn,normal
2019-09-29,광진구,42,29,9,29,autumn,normal
2019-09-29,구로구,31,16,9,29,autumn,normal
2019-09-29,금천구,36,26,9,29,autumn,normal
2019-09-29,노원구,35,29,9,29,autumn,normal
2019-09-29,도봉구,31,21,9,29,autumn,normal
2019-09-29,동대문구,41.74800604,24.92161929,9,29,autumn,normal
2019-09-29,동작구,45,33,9,29,autumn,normal
2019-09-29,마포구,41.74800604,24.92161929,9,29,autumn,normal
2019-09-29,서대문구,36,19,9,29,autumn,normal
2019-09-29,서초구,34,20,9,29,autumn,normal
2019-09-29,성동구,33,23,9,29,autumn,normal
2019-09-29,성북구,49,22,9,29,autumn,normal
2019-09-29,송파구,35,24,9,29,autumn,normal
2019-09-29,양천구,45,29,9,29,autumn,normal
2019-09-29,영등포구,32,22,9,29,autumn,normal
2019-09-29,용산구,34,30,9,29,autumn,normal
2019-09-29,은평구,36,24,9,29,autumn,normal
2019-09-29,종로구,36,28,9,29,autumn,normal
2019-09-29,중구,35,24,9,29,autumn,normal
2019-09-29,중랑구,41.74800604,24.92161929,9,29,autumn,normal
2019-09-28,강남구,30,17,9,28,autumn,good
2019-09-28,강동구,26,22,9,28,autumn,good
2019-09-28,강북구,34,21,9,28,autumn,normal
2019-09-28,강서구,35,23,9,28,autumn,normal
2019-09-28,관악구,41.74800604,24.92161929,9,28,autumn,normal
2019-09-28,광진구,30,20,9,28,autumn,good
2019-09-28,구로구,22,10,9,28,autumn,good
2019-09-28,금천구,26,19,9,28,autumn,good
2019-09-28,노원구,24,17,9,28,autumn,good
2019-09-28,도봉구,23,14,9,28,autumn,good
2019-09-28,동대문구,41.74800604,24.92161929,9,28,autumn,normal
2019-09-28,동작구,34,17,9,28,autumn,normal
2019-09-28,마포구,41.74800604,24.92161929,9,28,autumn,normal
2019-09-28,서대문구,25,12,9,28,autumn,good
2019-09-28,서초구,22,13,9,28,autumn,good
2019-09-28,성동구,23,15,9,28,autumn,good
2019-09-28,성북구,39,16,9,28,autumn,normal
2019-09-28,송파구,27,17,9,28,autumn,good
2019-09-28,양천구,35,21,9,28,autumn,normal
2019-09-28,영등포구,25,14,9,28,autumn,good
2019-09-28,용산구,15,14,9,28,autumn,good
2019-09-28,은평구,26,17,9,28,autumn,good
2019-09-28,종로구,29,21,9,28,autumn,good
2019-09-28,중구,27,18,9,28,autumn,good
2019-09-28,중랑구,41.74800604,24.92161929,9,28,autumn,normal
2019-09-27,강남구,24,12,9,27,autumn,good
2019-09-27,강동구,19,13,9,27,autumn,good
2019-09-27,강북구,27,14,9,27,autumn,good
2019-09-27,강서구,26,15,9,27,autumn,good
2019-09-27,관악구,41.74800604,24.92161929,9,27,autumn,normal
2019-09-27,광진구,22,14,9,27,autumn,good
2019-09-27,구로구,18,5,9,27,autumn,good
2019-09-27,금천구,16,11,9,27,autumn,good
2019-09-27,노원구,22,14,9,27,autumn,good
2019-09-27,도봉구,18,9,9,27,autumn,good
2019-09-27,동대문구,41.74800604,24.92161929,9,27,autumn,normal
2019-09-27,동작구,30,13,9,27,autumn,good
2019-09-27,마포구,41.74800604,24.92161929,9,27,autumn,normal
2019-09-27,서대문구,18,7,9,27,autumn,good
2019-09-27,서초구,19,8,9,27,autumn,good
2019-09-27,성동구,21,11,9,27,autumn,good
2019-09-27,성북구,32,11,9,27,autumn,normal
2019-09-27,송파구,22,11,9,27,autumn,good
2019-09-27,양천구,28,14,9,27,autumn,good
2019-09-27,영등포구,20,12,9,27,autumn,good
2019-09-27,용산구,16,12,9,27,autumn,good
2019-09-27,은평구,18,13,9,27,autumn,good
2019-09-27,종로구,21,14,9,27,autumn,good
2019-09-27,중구,22,12,9,27,autumn,good
2019-09-27,중랑구,41.74800604,24.92161929,9,27,autumn,normal
2019-09-26,강남구,29,15,9,26,autumn,good
2019-09-26,강동구,24,18,9,26,autumn,good
2019-09-26,강북구,31,18,9,26,autumn,normal
2019-09-26,강서구,30,18,9,26,autumn,good
2019-09-26,관악구,41.74800604,24.92161929,9,26,autumn,normal
2019-09-26,광진구,25,17,9,26,autumn,good
2019-09-26,구로구,22,9,9,26,autumn,good
2019-09-26,금천구,24,17,9,26,autumn,good
2019-09-26,노원구,25,17,9,26,autumn,good
2019-09-26,도봉구,22,12,9,26,autumn,good
2019-09-26,동대문구,41.74800604,24.92161929,9,26,autumn,normal
2019-09-26,동작구,51,25,9,26,autumn,normal
2019-09-26,마포구,41.74800604,24.92161929,9,26,autumn,normal
2019-09-26,서대문구,21,9,9,26,autumn,good
2019-09-26,서초구,24,13,9,26,autumn,good
2019-09-26,성동구,21,13,9,26,autumn,good
2019-09-26,성북구,36,14,9,26,autumn,normal
2019-09-26,송파구,25,16,9,26,autumn,good
2019-09-26,양천구,32,17,9,26,autumn,normal
2019-09-26,영등포구,27,17,9,26,autumn,good
2019-09-26,용산구,20,16,9,26,autumn,good
2019-09-26,은평구,22,16,9,26,autumn,good
2019-09-26,종로구,26,17,9,26,autumn,good
2019-09-26,중구,27,16,9,26,autumn,good
2019-09-26,중랑구,41.74800604,24.92161929,9,26,autumn,normal
2019-09-25,강남구,29,14,9,25,autumn,good
2019-09-25,강동구,28,20,9,25,autumn,good
2019-09-25,강북구,34,18,9,25,autumn,normal
2019-09-25,강서구,36,20,9,25,autumn,normal
2019-09-25,관악구,41.74800604,24.92161929,9,25,autumn,normal
2019-09-25,광진구,34,18,9,25,autumn,normal
2019-09-25,구로구,20,8,9,25,autumn,good
2019-09-25,금천구,26,17,9,25,autumn,good
2019-09-25,노원구,26,17,9,25,autumn,good
2019-09-25,도봉구,22,11,9,25,autumn,good
2019-09-25,동대문구,41.74800604,24.92161929,9,25,autumn,normal
2019-09-25,동작구,36,16,9,25,autumn,normal
2019-09-25,마포구,41.74800604,24.92161929,9,25,autumn,normal
2019-09-25,서대문구,31,13,9,25,autumn,normal
2019-09-25,서초구,31,16,9,25,autumn,normal
2019-09-25,성동구,26,15,9,25,autumn,good
2019-09-25,성북구,39,14,9,25,autumn,normal
2019-09-25,송파구,29,16,9,25,autumn,good
2019-09-25,양천구,38,20,9,25,autumn,normal
2019-09-25,영등포구,35,21,9,25,autumn,normal
2019-09-25,용산구,18,13,9,25,autumn,good
2019-09-25,은평구,30,17,9,25,autumn,good
2019-09-25,종로구,28,18,9,25,autumn,good
2019-09-25,중구,27,16,9,25,autumn,good
2019-09-25,중랑구,41.74800604,24.92161929,9,25,autumn,normal
2019-09-24,강남구,25,12,9,24,autumn,good
2019-09-24,강동구,23,14,9,24,autumn,good
2019-09-24,강북구,25,11,9,24,autumn,good
2019-09-24,강서구,25,13,9,24,autumn,good
2019-09-24,관악구,41.74800604,24.92161929,9,24,autumn,normal
2019-09-24,광진구,28,16,9,24,autumn,good
2019-09-24,구로구,17,8,9,24,autumn,good
2019-09-24,금천구,20,11,9,24,autumn,good
2019-09-24,노원구,19,11,9,24,autumn,good
2019-09-24,도봉구,16,7,9,24,autumn,good
2019-09-24,동대문구,41.74800604,24.92161929,9,24,autumn,normal
2019-09-24,동작구,32,13,9,24,autumn,normal
2019-09-24,마포구,41.74800604,24.92161929,9,24,autumn,normal
2019-09-24,서대문구,22,8,9,24,autumn,good
2019-09-24,서초구,21,10,9,24,autumn,good
2019-09-24,성동구,46,16,9,24,autumn,normal
2019-09-24,성북구,32,10,9,24,autumn,normal
2019-09-24,송파구,24,12,9,24,autumn,good
2019-09-24,양천구,28,13,9,24,autumn,good
2019-09-24,영등포구,23,13,9,24,autumn,good
2019-09-24,용산구,11,9,9,24,autumn,good
2019-09-24,은평구,24,13,9,24,autumn,good
